,Unnamed: 0,location,method,methodValue,month,city,province,zipCode,provinceName,macroRegion,region
2994,2994,lct_xyzw,credit-card,1214527,3,Quartu Sant'elena,CA,9045,Cagliari,Isole,Sardegna
2995,2995,lct_xyzw,cash,1681138,3,Quartu Sant'elena,CA,9045,Cagliari,Isole,Sardegna
2996,2996,lct_xyzw,bancomat,1774476,3,Quartu Sant'elena,CA,9045,Cagliari,Isole,Sardegna
2997,2997,lct_xyzw,bancomat,545141,2,Quartu Sant'elena,CA,9045,Cagliari,Isole,Sardegna
2998,2998,lct_xyzw,cash,1455537,2,Quartu Sant'elena,CA,9045,Cagliari,Isole,Sardegna
2999,2999,lct_xyzw,cash,1964239,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3000,3000,lct_xyzw,cash,1349470,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3001,3001,lct_xyzw,bancomat,1235479,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3002,3002,lct_xyzw,bancomat,1678912,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3003,3003,lct_xyzw,cash,1278130,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3004,3004,lct_xyzw,ticket,990866,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3005,3005,lct_xyzw,bancomat,1541466,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3006,3006,lct_xyzw,ticket,402703,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3007,3007,lct_xyzw,cash,1810014,2,Livorno,LI,57128,Livorno,Centro,Toscana
3008,3008,lct_xyzw,bancomat,436397,2,Livorno,LI,57128,Livorno,Centro,Toscana
3009,3009,lct_xyzw,credit-card,1583850,1,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3010,3010,lct_xyzw,bancomat,614990,1,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3011,3011,lct_xyzw,cash,1806223,1,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3012,3012,lct_xyzw,cash,766154,2,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3013,3013,lct_xyzw,bancomat,263608,2,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3014,3014,lct_xyzw,credit-card,1650159,3,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3015,3015,lct_xyzw,credit-card,119994,2,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3016,3016,lct_xyzw,bancomat,701387,3,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3017,3017,lct_xyzw,cash,1864919,3,Seriate,BG,24068,Bergamo,Nord-ovest,Lombardia
3018,3018,lct_xyzw,bancomat,250409,2,Trento,TN,38122,Trento,Nord-est,Trentino-Alto Adige
3019,3019,lct_xyzw,cash,341373,3,Trento,TN,38122,Trento,Nord-est,Trentino-Alto Adige
3020,3020,lct_xyzw,bancomat,1131889,3,Trento,TN,38122,Trento,Nord-est,Trentino-Alto Adige
3021,3021,lct_xyzw,cash,1920879,2,Trento,TN,38122,Trento,Nord-est,Trentino-Alto Adige
3022,3022,lct_xyzw,cash,1273228,1,Catania,CT,95124,Catania,Isole,Sicilia
3023,3023,lct_xyzw,cash,979874,2,Catania,CT,95124,Catania,Isole,Sicilia
3024,3024,lct_xyzw,bancomat,177426,1,Catania,CT,95124,Catania,Isole,Sicilia
3025,3025,lct_xyzw,cash,368854,3,Catania,CT,95124,Catania,Isole,Sicilia
3026,3026,lct_xyzw,bancomat,1364545,2,Catania,CT,95124,Catania,Isole,Sicilia
3027,3027,lct_xyzw,bancomat,91297,3,Roma,RM,144,Roma,Centro,Lazio
3028,3028,lct_xyzw,cash,1163348,3,Roma,RM,144,Roma,Centro,Lazio
3029,3029,lct_xyzw,bancomat,824879,2,Roma,RM,144,Roma,Centro,Lazio
3030,3030,lct_xyzw,cash,557998,2,Roma,RM,144,Roma,Centro,Lazio
3031,3031,lct_xyzw,bancomat,423795,1,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3032,3032,lct_xyzw,cash,1990069,3,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3033,3033,lct_xyzw,bancomat,60505,2,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3034,3034,lct_xyzw,bank-transfer,171655,3,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3035,3035,lct_xyzw,bancomat,1320518,3,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3036,3036,lct_xyzw,cash,167687,2,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3037,3037,lct_xyzw,cash,1261999,1,Medolago,BG,24030,Bergamo,Nord-ovest,Lombardia
3038,3038,lct_xyzw,bancomat,530936,2,Lissone,MB,20851,Monza e della Brianza,Nord-ovest,Lombardia
3039,3039,lct_xyzw,cash,966798,2,Lissone,MB,20851,Monza e della Brianza,Nord-ovest,Lombardia
3040,3040,lct_xyzw,bancomat,74397,3,Lissone,MB,20851,Monza e della Brianza,Nord-ovest,Lombardia
3041,3041,lct_xyzw,cash,1885184,3,Lissone,MB,20851,Monza e della Brianza,Nord-ovest,Lombardia
3042,3042,lct_xyzw,credit-card,1669226,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3043,3043,lct_xyzw,credit-card,1836602,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3044,3044,lct_xyzw,cash,310454,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3045,3045,lct_xyzw,bancomat,99344,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3046,3046,lct_xyzw,bancomat,1042169,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3047,3047,lct_xyzw,cash,744278,1,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3048,3048,lct_xyzw,cash,1592654,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3049,3049,lct_xyzw,mastercard,1651794,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3050,3050,lct_xyzw,ticket,1525825,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3051,3051,lct_xyzw,bancomat,672708,2,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3052,3052,lct_xyzw,cash,14407,2,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3053,3053,lct_xyzw,bancomat,375062,3,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3054,3054,lct_xyzw,outstanding,1563960,2,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3055,3055,lct_xyzw,outstanding,1488152,3,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3056,3056,lct_xyzw,cash,279817,3,Sesto San Giovanni,MI,20099,Milano,Nord-ovest,Lombardia
3057,3057,lct_xyzw,cash,1094020,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3058,3058,lct_xyzw,cash,1930708,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3059,3059,lct_xyzw,bancomat,1481533,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3060,3060,lct_xyzw,ticket,1267505,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3061,3061,lct_xyzw,cash,1305726,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3062,3062,lct_xyzw,bancomat,198313,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3063,3063,lct_xyzw,ticket,1338551,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3064,3064,lct_xyzw,bancomat,1348881,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3065,3065,lct_xyzw,ticket,354087,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
3066,3066,lct_xyzw,bancomat,1330477,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3067,3067,lct_xyzw,cash,1351819,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3068,3068,lct_xyzw,voucher,1484859,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3069,3069,lct_xyzw,ticket,302087,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3070,3070,lct_xyzw,bancomat,1478886,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3071,3071,lct_xyzw,cash,1743240,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3072,3072,lct_xyzw,ticket,1074609,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3073,3073,lct_xyzw,voucher,1568313,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3074,3074,lct_xyzw,fidelity-card-credit,1884012,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3075,3075,lct_xyzw,satispay,750420,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
3076,3076,lct_xyzw,bancomat,1266577,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3077,3077,lct_xyzw,cash,1223054,1,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3078,3078,lct_xyzw,cash,876530,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3079,3079,lct_xyzw,credit-card,713005,1,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3080,3080,lct_xyzw,ticket,940127,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3081,3081,lct_xyzw,voucher,46314,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3082,3082,lct_xyzw,bancomat,18677,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3083,3083,lct_xyzw,cash,1701508,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3084,3084,lct_xyzw,voucher,467243,3,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3085,3085,lct_xyzw,ticket,1588212,2,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3086,3086,lct_xyzw,ticket,1276045,1,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3087,3087,lct_xyzw,bancomat,436560,1,Milano,MI,20122,Milano,Nord-ovest,Lombardia
3088,3088,lct_xyzw,bancomat,402573,2,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3089,3089,lct_xyzw,credit-card,192492,2,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3090,3090,lct_xyzw,cash,859600,2,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3091,3091,lct_xyzw,cash,70587,1,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3092,3092,lct_xyzw,bancomat,856832,1,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3093,3093,lct_xyzw,credit-card,1498314,1,Porto Potenza Picena,MC,62018,Macerata,Centro,Marche
3094,3094,lct_xyzw,bancomat,299490,2,Perledo,LC,23828,Lecco,Nord-ovest,Lombardia
3095,3095,lct_xyzw,cash,214362,2,Perledo,LC,23828,Lecco,Nord-ovest,Lombardia
3096,3096,lct_xyzw,cash,277736,2,Orbetello,GR,58015,Grosseto,Centro,Toscana
3097,3097,lct_xyzw,cash,1031992,1,Orbetello,GR,58015,Grosseto,Centro,Toscana
3098,3098,lct_xyzw,bancomat,1764528,1,Orbetello,GR,58015,Grosseto,Centro,Toscana
3099,3099,lct_xyzw,bancomat,106143,2,Orbetello,GR,58015,Grosseto,Centro,Toscana
3100,3100,lct_xyzw,credit-card,77338,2,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3101,3101,lct_xyzw,credit-card,1763679,3,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3102,3102,lct_xyzw,cash,1309993,3,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3103,3103,lct_xyzw,credit-card,1433295,1,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3104,3104,lct_xyzw,cash,133232,1,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3105,3105,lct_xyzw,cash,818786,2,L'aquila,AQ,67100,L'Aquila,Sud,Abruzzo
3106,3106,lct_xyzw,credit-card,727354,3,Santa Marinella,RM,58,Roma,Centro,Lazio
3107,3107,lct_xyzw,credit-card,590404,2,Santa Marinella,RM,58,Roma,Centro,Lazio
3108,3108,lct_xyzw,cash,1077400,3,Santa Marinella,RM,58,Roma,Centro,Lazio
3109,3109,lct_xyzw,cash,501922,1,Santa Marinella,RM,58,Roma,Centro,Lazio
3110,3110,lct_xyzw,cash,759760,2,Santa Marinella,RM,58,Roma,Centro,Lazio
3111,3111,lct_xyzw,credit-card,879176,1,Santa Marinella,RM,58,Roma,Centro,Lazio
3112,3112,lct_xyzw,credit-card,887705,2,Roma,RM,186,Roma,Centro,Lazio
3113,3113,lct_xyzw,credit-card,938634,3,Roma,RM,186,Roma,Centro,Lazio
3114,3114,lct_xyzw,ticket,1364098,3,Roma,RM,186,Roma,Centro,Lazio
3115,3115,lct_xyzw,cash,1616405,3,Roma,RM,186,Roma,Centro,Lazio
3116,3116,lct_xyzw,ticket,800726,2,Roma,RM,186,Roma,Centro,Lazio
3117,3117,lct_xyzw,credit-card,1682875,1,Roma,RM,186,Roma,Centro,Lazio
3118,3118,lct_xyzw,ticket,241044,1,Roma,RM,186,Roma,Centro,Lazio
3119,3119,lct_xyzw,cash,534269,1,Roma,RM,186,Roma,Centro,Lazio
3120,3120,lct_xyzw,cash,842506,2,Roma,RM,186,Roma,Centro,Lazio
3121,3121,lct_xyzw,bancomat,668124,1,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3122,3122,lct_xyzw,ticket,1711191,3,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3123,3123,lct_xyzw,voucher,1021553,1,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3124,3124,lct_xyzw,cash,1783674,3,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3125,3125,lct_xyzw,bancomat,163534,2,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3126,3126,lct_xyzw,ticket,1031633,1,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3127,3127,lct_xyzw,voucher,1401633,3,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3128,3128,lct_xyzw,ticket,1646173,2,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3129,3129,lct_xyzw,bancomat,1533698,3,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3130,3130,lct_xyzw,cash,1266538,2,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3131,3131,lct_xyzw,cash,83800,1,Milano,MI,20123,Milano,Nord-ovest,Lombardia
3132,3132,lct_xyzw,cash,1843157,1,Como,CO,22100,Como,Nord-ovest,Lombardia
3133,3133,lct_xyzw,cash,327714,2,Como,CO,22100,Como,Nord-ovest,Lombardia
3134,3134,lct_xyzw,bancomat,1257626,1,Como,CO,22100,Como,Nord-ovest,Lombardia
3135,3135,lct_xyzw,cash,1938841,3,Como,CO,22100,Como,Nord-ovest,Lombardia
3136,3136,lct_xyzw,bancomat,450368,3,Como,CO,22100,Como,Nord-ovest,Lombardia
3137,3137,lct_xyzw,bancomat,613739,2,Como,CO,22100,Como,Nord-ovest,Lombardia
3138,3138,lct_xyzw,cash,1487081,1,Verona,VR,37121,Verona,Nord-est,Veneto
3139,3139,lct_xyzw,cash,185401,2,Verona,VR,37121,Verona,Nord-est,Veneto
3140,3140,lct_xyzw,cash,1745078,3,Verona,VR,37121,Verona,Nord-est,Veneto
3141,3141,lct_xyzw,cash,1277746,2,Catania,CT,95124,Catania,Isole,Sicilia
3142,3142,lct_xyzw,cash,1488232,1,Catania,CT,95124,Catania,Isole,Sicilia
3143,3143,lct_xyzw,cash,1619408,3,Catania,CT,95124,Catania,Isole,Sicilia
3144,3144,lct_xyzw,credit-card,377842,2,Catania,CT,95124,Catania,Isole,Sicilia
3145,3145,lct_xyzw,credit-card,1427670,3,Catania,CT,95124,Catania,Isole,Sicilia
3146,3146,lct_xyzw,credit-card,1811177,1,Roma,RM,122,Roma,Centro,Lazio
3147,3147,lct_xyzw,cash,436949,1,Roma,RM,122,Roma,Centro,Lazio
3148,3148,lct_xyzw,cash,1854541,2,Roma,RM,122,Roma,Centro,Lazio
3149,3149,lct_xyzw,credit-card,617888,3,Roma,RM,122,Roma,Centro,Lazio
3150,3150,lct_xyzw,credit-card,337709,2,Roma,RM,122,Roma,Centro,Lazio
3151,3151,lct_xyzw,cash,1201311,3,Roma,RM,122,Roma,Centro,Lazio
3152,3152,lct_xyzw,bancomat,14180,2,Santa Maria al Bagno - Nardo',LE,73048,Lecce,Sud,Puglia
3153,3153,lct_xyzw,cash,1919974,3,Santa Maria al Bagno - Nardo',LE,73048,Lecce,Sud,Puglia
3154,3154,lct_xyzw,cash,1939996,2,Santa Maria al Bagno - Nardo',LE,73048,Lecce,Sud,Puglia
3155,3155,lct_xyzw,bank-transfer,809460,1,Santa Maria al Bagno - Nardo',LE,73048,Lecce,Sud,Puglia
3156,3156,lct_xyzw,bancomat,1476181,2,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3157,3157,lct_xyzw,mastercard,619279,2,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3158,3158,lct_xyzw,maestro,1925784,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3159,3159,lct_xyzw,mastercard,1154337,1,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3160,3160,lct_xyzw,credit-card,1788477,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3161,3161,lct_xyzw,cash,1838591,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3162,3162,lct_xyzw,credit-card,669843,2,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3163,3163,lct_xyzw,bancomat,1453326,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3164,3164,lct_xyzw,mastercard,389936,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3165,3165,lct_xyzw,bancomat,1487538,1,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3166,3166,lct_xyzw,american-express,491633,1,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3167,3167,lct_xyzw,american-express,1916284,2,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3168,3168,lct_xyzw,visa,1170011,3,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3169,3169,lct_xyzw,cash,949534,2,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3170,3170,lct_xyzw,cash,1337471,1,Cagliari,CA,9124,Cagliari,Isole,Sardegna
3171,3171,lct_xyzw,cash,1541140,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3172,3172,lct_xyzw,cash,685173,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3173,3173,lct_xyzw,bancomat,592969,3,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3174,3174,lct_xyzw,credit-card,226179,3,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3175,3175,lct_xyzw,credit-card,1131471,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3176,3176,lct_xyzw,bancomat,1353182,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3177,3177,lct_xyzw,cash,1913126,3,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3178,3178,lct_xyzw,bancomat,1330812,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3179,3179,lct_xyzw,credit-card,1491260,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
3180,3180,lct_xyzw,credit-card,1490638,2,Cassino,FR,3043,Frosinone,Centro,Lazio
3181,3181,lct_xyzw,credit-card,1565552,3,Cassino,FR,3043,Frosinone,Centro,Lazio
3182,3182,lct_xyzw,cash,1021619,3,Cassino,FR,3043,Frosinone,Centro,Lazio
3183,3183,lct_xyzw,credit-card,1936379,1,Cassino,FR,3043,Frosinone,Centro,Lazio
3184,3184,lct_xyzw,cash,1657425,1,Cassino,FR,3043,Frosinone,Centro,Lazio
3185,3185,lct_xyzw,cash,1193731,2,Cassino,FR,3043,Frosinone,Centro,Lazio
3186,3186,lct_xyzw,cash,1994882,3,Roma,RM,176,Roma,Centro,Lazio
3187,3187,lct_xyzw,bank-transfer,793672,1,Roma,RM,176,Roma,Centro,Lazio
3188,3188,lct_xyzw,bank-transfer,866760,2,Roma,RM,176,Roma,Centro,Lazio
3189,3189,lct_xyzw,bank-transfer,1914949,3,Roma,RM,176,Roma,Centro,Lazio
3190,3190,lct_xyzw,credit-card,1575819,1,Roma,RM,176,Roma,Centro,Lazio
3191,3191,lct_xyzw,cash,1353467,2,Roma,RM,176,Roma,Centro,Lazio
3192,3192,lct_xyzw,cash,200542,1,Roma,RM,176,Roma,Centro,Lazio
3193,3193,lct_xyzw,credit-card,908347,3,Roma,RM,176,Roma,Centro,Lazio
3194,3194,lct_xyzw,credit-card,624483,2,Roma,RM,176,Roma,Centro,Lazio
3195,3195,lct_xyzw,credit-card,1402541,1,Cerveteri,RM,52,Roma,Centro,Lazio
3196,3196,lct_xyzw,cash,463711,3,Cerveteri,RM,52,Roma,Centro,Lazio
3197,3197,lct_xyzw,online,465474,3,Cerveteri,RM,52,Roma,Centro,Lazio
3198,3198,lct_xyzw,online,1043112,2,Cerveteri,RM,52,Roma,Centro,Lazio
3199,3199,lct_xyzw,credit-card,136339,2,Cerveteri,RM,52,Roma,Centro,Lazio
3200,3200,lct_xyzw,credit-card,1875455,3,Cerveteri,RM,52,Roma,Centro,Lazio
3201,3201,lct_xyzw,cash,1432519,1,Cerveteri,RM,52,Roma,Centro,Lazio
3202,3202,lct_xyzw,cash,1794228,2,Cerveteri,RM,52,Roma,Centro,Lazio
3203,3203,lct_xyzw,online,4960,1,Cerveteri,RM,52,Roma,Centro,Lazio
3204,3204,lct_xyzw,cash,218089,3,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3205,3205,lct_xyzw,outstanding,682974,1,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3206,3206,lct_xyzw,cash,795931,1,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3207,3207,lct_xyzw,cash,1887695,2,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3208,3208,lct_xyzw,outstanding,1905070,2,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3209,3209,lct_xyzw,outstanding,1610251,3,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3210,3210,lct_xyzw,bancomat,1291754,2,Castel Franco D'oglio,CR,26043,Cremona,Nord-ovest,Lombardia
3211,3211,lct_xyzw,online,1812917,1,Livorno,LI,57126,Livorno,Centro,Toscana
3212,3212,lct_xyzw,bancomat,1877994,2,Livorno,LI,57126,Livorno,Centro,Toscana
3213,3213,lct_xyzw,cash,1432135,3,Livorno,LI,57126,Livorno,Centro,Toscana
3214,3214,lct_xyzw,online,1139882,2,Livorno,LI,57126,Livorno,Centro,Toscana
3215,3215,lct_xyzw,bancomat,304190,3,Livorno,LI,57126,Livorno,Centro,Toscana
3216,3216,lct_xyzw,cash,1078424,1,Livorno,LI,57126,Livorno,Centro,Toscana
3217,3217,lct_xyzw,cash,446898,2,Livorno,LI,57126,Livorno,Centro,Toscana
3218,3218,lct_xyzw,bancomat,1675017,1,Livorno,LI,57126,Livorno,Centro,Toscana
3219,3219,lct_xyzw,maestro,1995948,2,Livorno,LI,57126,Livorno,Centro,Toscana
3220,3220,lct_xyzw,online,991594,3,Livorno,LI,57126,Livorno,Centro,Toscana
3221,3221,lct_xyzw,cash,1845456,2,Roma,RM,137,Roma,Centro,Lazio
3222,3222,lct_xyzw,cash,425814,3,Roma,RM,137,Roma,Centro,Lazio
3223,3223,lct_xyzw,credit-card,766166,3,Roma,RM,137,Roma,Centro,Lazio
3224,3224,lct_xyzw,cash,1779625,3,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3225,3225,lct_xyzw,bank-transfer,1499458,2,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3226,3226,lct_xyzw,bank-transfer,17906,1,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3227,3227,lct_xyzw,bancomat,647538,1,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3228,3228,lct_xyzw,bank-transfer,7778,3,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3229,3229,lct_xyzw,cash,1220889,1,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3230,3230,lct_xyzw,cash,1862295,2,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3231,3231,lct_xyzw,bancomat,1664920,3,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3232,3232,lct_xyzw,bancomat,37456,2,Milano,MI,20135,Milano,Nord-ovest,Lombardia
3233,3233,lct_xyzw,cash,1701681,3,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3234,3234,lct_xyzw,satispay,630914,2,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3235,3235,lct_xyzw,bancomat,1314102,1,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3236,3236,lct_xyzw,cash,524327,1,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3237,3237,lct_xyzw,cash,370709,2,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3238,3238,lct_xyzw,bancomat,519072,3,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3239,3239,lct_xyzw,bank-transfer,455287,3,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3240,3240,lct_xyzw,bank-transfer,1232407,2,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3241,3241,lct_xyzw,bank-transfer,1622237,1,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3242,3242,lct_xyzw,bancomat,473389,2,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3243,3243,lct_xyzw,satispay,136808,1,Lainate,MI,20020,Milano,Nord-ovest,Lombardia
3244,3244,lct_xyzw,cash,1892198,3,Roma,RM,132,Roma,Centro,Lazio
3245,3245,lct_xyzw,cash,1595216,2,Roma,RM,132,Roma,Centro,Lazio
3246,3246,lct_xyzw,bancomat,884881,2,Roma,RM,132,Roma,Centro,Lazio
3247,3247,lct_xyzw,bancomat,604630,3,Roma,RM,132,Roma,Centro,Lazio
3248,3248,lct_xyzw,bancomat,1847799,2,Cagliari,CA,9123,Cagliari,Isole,Sardegna
3249,3249,lct_xyzw,cash,1340292,2,Cagliari,CA,9123,Cagliari,Isole,Sardegna
3250,3250,lct_xyzw,bancomat,799554,3,Cagliari,CA,9123,Cagliari,Isole,Sardegna
3251,3251,lct_xyzw,cash,1028423,3,Cagliari,CA,9123,Cagliari,Isole,Sardegna
3252,3252,lct_xyzw,bancomat,439960,3,Padova,PD,35030,Padova,Nord-est,Veneto
3253,3253,lct_xyzw,cash,249663,3,Padova,PD,35030,Padova,Nord-est,Veneto
3254,3254,lct_xyzw,bancomat,400295,2,Padova,PD,35030,Padova,Nord-est,Veneto
3255,3255,lct_xyzw,cash,202905,2,Padova,PD,35030,Padova,Nord-est,Veneto
3256,3256,lct_xyzw,bancomat,285355,3,Roma,RM,162,Roma,Centro,Lazio
3257,3257,lct_xyzw,cash,592625,3,Roma,RM,162,Roma,Centro,Lazio
3258,3258,lct_xyzw,bancomat,1024119,2,Roma,RM,162,Roma,Centro,Lazio
3259,3259,lct_xyzw,bank-transfer,1194499,3,Roma,RM,162,Roma,Centro,Lazio
3260,3260,lct_xyzw,bank-transfer,610034,2,Roma,RM,162,Roma,Centro,Lazio
3261,3261,lct_xyzw,bank-transfer,450429,1,Roma,RM,162,Roma,Centro,Lazio
3262,3262,lct_xyzw,cash,1079334,2,Roma,RM,162,Roma,Centro,Lazio
3263,3263,lct_xyzw,cash,1107136,1,Roma,RM,162,Roma,Centro,Lazio
